event_date,category,b2b,status,total_orders,total_items_sold,total_gmv
2024-01-16,kurta,False,Cancelled,147,33.0,30747.05000000001
2024-01-16,Top,False,Cancelled,11,4.0,3718.1
2024-01-16,Western Dress,False,Shipped - Delivered to Buyer,31,31.0,24669.0
2024-01-16,Western Dress,False,Shipped - Returned to Seller,1,1.0,744.0
2024-01-15,Set,False,Shipped,495,495.0,419135.0
2024-01-15,Blouse,False,Shipped,10,10.0,3947.0
2024-01-31,Set,False,Shipped - Delivered to Buyer,90,90.0,75244.0
2024-01-31,kurta,False,Cancelled,89,17.0,17720.96
2024-01-31,Western Dress,False,Shipped - Delivered to Buyer,27,27.0,18948.0
2024-01-31,Set,False,Shipped - Returned to Seller,3,3.0,1728.0
2024-01-31,Western Dress,False,Shipped - Returned to Seller,2,2.0,699.0
2024-01-30,Western Dress,False,Shipped,79,79.0,59150.0
2024-01-30,Set,False,Shipped - Delivered to Buyer,84,84.0,61622.0
2024-01-30,Top,False,Shipped,93,94.0,44802.0
2024-01-30,Set,False,Shipped - Returned to Seller,6,6.0,4321.0
2024-01-29,Set,True,Cancelled,1,0.0,0.0
2024-01-28,Top,False,Shipped,75,76.0,36715.0
2024-01-28,kurta,True,Shipped,2,2.0,826.0
2024-01-28,Saree,False,Shipped - Delivered to Buyer,1,1.0,899.0
2024-01-28,Western Dress,True,Shipped,1,1.0,491.0
2024-01-27,Set,False,Shipped - Returned to Seller,14,14.0,11516.0
2024-01-27,Set,False,Shipped - Delivered to Buyer,224,225.0,181976.0
2024-01-25,Set,False,Shipped - Delivered to Buyer,236,236.0,194419.0
2024-01-25,Set,True,Shipped - Delivered to Buyer,5,5.0,3513.0
2024-01-25,Set,False,Shipped - Returned to Seller,16,16.0,13026.0
2024-01-25,Ethnic Dress,False,Shipped - Delivered to Buyer,7,7.0,6185.0
2024-01-25,Blouse,False,Cancelled,2,0.0,595.24
2024-01-25,Ethnic Dress,False,Shipped - Returned to Seller,1,1.0,845.0
2024-03-10,kurta,False,Shipped,448,452.0,198122.0
2024-03-10,Western Dress,False,Cancelled,42,11.0,24682.22
2024-03-09,Set,False,Cancelled,97,40.0,41402.65
2024-03-09,Blouse,False,Shipped,4,4.0,2542.0
2024-03-08,Set,False,Cancelled,82,26.0,33791.96
2024-03-08,Ethnic Dress,False,Shipped,7,7.0,4541.0
2024-03-08,Top,False,Cancelled,11,5.0,4582.62
2024-03-05,Set,False,Cancelled,75,36.0,36877.03999999999
2024-03-05,Top,False,Shipped - Delivered to Buyer,10,10.0,6324.0
2024-03-05,Top,False,Shipped - Returned to Seller,1,1.0,372.0
2024-03-04,Western Dress,False,Shipped - Delivered to Buyer,98,98.0,71031.0
2024-03-04,Western Dress,False,Shipped - Returned to Seller,9,9.0,6116.0
2024-01-29,Blouse,False,Shipped - Delivered to Buyer,2,2.0,1044.0
2024-01-29,Set,False,Shipped - Lost in Transit,1,1.0,0.0
2024-01-27,Western Dress,True,Shipped - Delivered to Buyer,1,1.0,721.0
2024-01-27,Bottom,False,Shipped - Delivered to Buyer,2,2.0,1036.0
2024-01-27,Blouse,False,Shipped - Delivered to Buyer,5,5.0,3325.0
2024-01-24,Western Dress,False,Shipped - Delivered to Buyer,61,61.0,44618.0
2024-01-24,Western Dress,False,Shipped - Returned to Seller,8,8.0,6215.0
2024-01-24,Ethnic Dress,False,Shipped,3,3.0,1870.0
2024-01-24,Ethnic Dress,True,Shipped,1,1.0,721.0
2024-01-24,kurta,True,Shipped - Delivered to Buyer,1,1.0,399.0
2024-03-07,Set,False,Shipped,397,398.0,323700.0
2024-03-07,Top,False,Shipped,50,50.0,36703.0
2024-03-07,kurta,False,Shipped - Delivered to Buyer,89,90.0,41236.0
2024-03-07,kurta,False,Shipped - Returned to Seller,13,13.0,6731.0
2024-03-07,Ethnic Dress,False,Cancelled,2,1.0,855.0
2024-03-06,kurta,False,Shipped - Returned to Seller,5,5.0,2450.0
2024-03-06,kurta,False,Shipped - Delivered to Buyer,70,71.0,35179.0
2024-03-06,Western Dress,False,Cancelled,23,7.0,13163.48
2024-03-06,Bottom,False,Shipped,1,1.0,351.0
2024-03-06,Top,False,Cancelled,9,4.0,3844.43
2024-03-04,Western Dress,True,Shipped,1,1.0,678.0
2024-03-03,kurta,False,Shipped - Delivered to Buyer,76,76.0,37089.0
2024-03-03,Top,False,Shipped - Delivered to Buyer,30,30.0,13675.0
2024-03-03,kurta,False,Shipped - Returned to Seller,4,4.0,2279.0
2024-03-03,Top,False,Shipped - Returned to Seller,2,2.0,936.0
2024-03-01,Western Dress,False,Shipped,138,138.0,108886.0
2024-03-01,Set,False,Cancelled,70,24.0,31951.270000000004
2024-03-01,Top,False,Cancelled,19,8.0,5561.0
2024-01-04,Top,False,Cancelled,20,8.0,5481.34
2024-01-04,Blouse,False,Shipped,11,11.0,5415.0
2024-01-04,kurta,True,Shipped,2,2.0,1146.0
2024-01-04,Set,True,Shipped,1,1.0,730.0
2024-01-04,Ethnic Dress,False,Shipped - Delivered to Buyer,2,2.0,1397.0
2024-01-03,kurta,False,Shipped,397,397.0,174005.0
2024-01-03,Set,False,Cancelled,120,47.0,55590.60000000001
2024-01-03,Western Dress,False,Cancelled,10,3.0,7350.81
2024-01-03,Top,False,Shipped - Delivered to Buyer,8,8.0,3784.0
2024-01-01,Set,False,Shipped - Delivered to Buyer,4,4.0,3688.0
2024-01-01,Set,False,Shipped - Returned to Seller,1,1.0,627.0
2024-03-01,Ethnic Dress,False,Cancelled,1,1.0,399.0
2024-03-01,Western Dress,False,Shipped,146,146.0,116640.0
2024-03-01,kurta,True,Shipped,2,2.0,886.0
2024-02-29,Set,False,Shipped,313,312.0,270953.0
2024-02-29,Western Dress,False,Shipped - Delivered to Buyer,41,41.0,29354.0
2024-02-29,Western Dress,False,Shipped - Returned to Seller,2,2.0,1596.0
2024-02-28,Set,False,Shipped - Delivered to Buyer,56,56.0,44794.0
2024-02-28,Set,False,Shipped - Returned to Seller,7,7.0,7646.0
2024-02-26,Top,False,Shipped,117,119.0,63018.0
2024-02-26,Blouse,False,Cancelled,1,0.0,0.0
2024-02-26,Ethnic Dress,False,Cancelled,3,0.0,0.0
2024-02-25,Set,False,Shipped,323,322.0,270124.0
2024-02-25,Western Dress,False,Shipped - Delivered to Buyer,55,55.0,41010.0
2024-02-25,Western Dress,False,Shipped - Returned to Seller,5,5.0,3859.0
2024-02-25,Blouse,False,Shipped,7,7.0,4389.0
2024-02-25,Top,False,Shipped - Delivered to Buyer,15,15.0,7271.0
2024-02-25,Top,False,Shipped - Returned to Seller,2,2.0,1199.0
2024-02-25,Set,True,Shipped,1,1.0,478.0
2024-02-24,Set,True,Shipped,3,3.0,3221.0
2024-02-24,Top,False,Shipped - Delivered to Buyer,29,29.0,12523.0
2024-02-24,Western Dress,False,Cancelled,32,7.0,15237.690000000002
2024-02-24,Ethnic Dress,False,Shipped,9,9.0,7007.0
2024-02-24,Top,False,Shipped - Returned to Seller,3,3.0,1459.0
2024-02-24,kurta,True,Shipped,2,2.0,1106.0
2024-02-23,kurta,False,Shipped,245,245.0,124219.0
2024-02-23,Blouse,False,Shipped,4,4.0,1966.0
2024-02-23,Top,False,Shipped - Delivered to Buyer,25,25.0,12975.0
2024-02-23,Western Dress,False,Cancelled,22,5.0,13661.7
2024-02-23,Ethnic Dress,False,Shipped,6,6.0,3708.0
2024-01-03,Bottom,False,Shipped,2,2.0,815.0
2024-01-02,Western Dress,False,Shipped,49,49.0,43115.0
2024-01-02,Top,False,Cancelled,23,11.0,7163.09
2024-03-01,Bottom,False,Cancelled,2,1.0,301.0
2024-03-01,Set,False,Cancelled,57,16.0,22795.839999999997
2024-03-01,kurta,False,Cancelled,59,29.0,19521.199999999997
2024-03-01,Ethnic Dress,False,Shipped - Delivered to Buyer,2,2.0,1770.0
2024-03-01,Set,True,Shipped,2,2.0,1676.0
2024-02-28,Set,True,Shipped,1,1.0,666.0
2024-02-27,Top,False,Cancelled,15,7.0,4945.67
2024-02-27,Set,False,Shipped - Delivered to Buyer,52,52.0,42008.0
2024-02-27,Blouse,False,Shipped,6,6.0,3295.0
2024-02-27,Set,False,Shipped - Returned to Seller,6,6.0,5419.0
2024-02-27,Bottom,False,Shipped - Delivered to Buyer,3,3.0,962.0
2024-02-23,kurta,True,Cancelled,1,1.0,469.0
2024-02-23,Top,False,Shipped - Returned to Seller,1,1.0,574.0
2024-02-22,Ethnic Dress,False,Shipped,9,9.0,6105.0
2024-01-15,kurta,True,Shipped - Delivered to Buyer,1,1.0,424.0
2024-01-14,Set,False,Shipped,416,417.0,348060.0
2024-01-14,Western Dress,False,Shipped - Delivered to Buyer,56,57.0,41474.0
2024-01-14,kurta,True,Shipped,3,3.0,1441.0
2024-01-14,Blouse,False,Shipped - Delivered to Buyer,3,3.0,1995.0
2024-01-14,Ethnic Dress,False,Cancelled,6,1.0,3945.94
2024-01-13,Set,True,Shipped - Delivered to Buyer,2,2.0,2437.0
2024-01-12,kurta,False,Shipped - Delivered to Buyer,159,161.0,71516.0
2024-01-12,kurta,False,Shipped - Returned to Seller,19,19.0,8331.0
2024-01-12,Western Dress,False,Shipped,69,69.0,50626.0
2024-01-12,Top,False,Shipped,77,78.0,39298.0
2024-01-12,Bottom,False,Shipped,2,2.0,706.0
2024-01-11,kurta,False,Cancelled,85,22.0,22284.379999999994
2024-01-11,Blouse,False,Shipped,10,10.0,5005.0
2024-01-11,Western Dress,True,Shipped,2,2.0,1379.0
2024-01-11,Ethnic Dress,False,Shipped,10,10.0,7514.0
2024-01-11,Top,False,Shipped - Delivered to Buyer,14,14.0,6198.0
2024-01-11,Top,False,Shipped - Returned to Seller,1,1.0,359.0
2024-01-11,kurta,True,Shipped,1,1.0,471.0
2024-01-10,Ethnic Dress,False,Cancelled,2,0.0,0.0
2024-01-10,Set,False,Shipped,410,411.0,334740.0
2024-01-10,Top,False,Cancelled,18,8.0,6225.860000000001
2024-01-10,Set,True,Shipped - Delivered to Buyer,4,4.0,3230.0
2024-01-08,kurta,True,Shipped - Delivered to Buyer,2,2.0,998.0
2024-01-07,Set,False,Shipped - Delivered to Buyer,115,115.0,88288.0
2024-01-07,Western Dress,False,Shipped,75,76.0,56108.0
2024-01-07,kurta,False,Shipped - Delivered to Buyer,150,150.0,69122.0
2024-01-07,kurta,False,Shipped - Returned to Seller,8,8.0,3776.0
2024-01-07,Set,False,Shipped - Returned to Seller,15,15.0,12574.0
2024-01-07,Western Dress,False,Shipped - Picked Up,2,2.0,1486.0
2024-01-07,Western Dress,True,Shipped,1,1.0,690.0
2024-01-06,kurta,False,Shipped - Delivered to Buyer,130,130.0,57610.0
2024-01-06,kurta,False,Shipped - Returned to Seller,11,12.0,5563.0
2024-01-06,Set,False,Shipped - Returned to Seller,14,14.0,10895.0
2024-01-06,Set,False,Shipped - Delivered to Buyer,124,126.0,101575.0
2024-01-06,Western Dress,False,Shipped,51,51.0,40413.0
2024-01-06,Top,False,Cancelled,19,9.0,5907.62
2024-01-14,Western Dress,False,Shipped - Returned to Seller,5,5.0,3351.0
2024-01-13,Ethnic Dress,False,Shipped,13,13.0,8254.0
2024-01-09,Set,False,Shipped,443,443.0,369154.0
2024-01-09,kurta,False,Cancelled,102,35.0,27257.630000000005
2024-01-09,Western Dress,True,Shipped,2,2.0,1743.0
2024-01-09,kurta,True,Shipped,2,2.0,898.0
2024-01-08,Set,False,Cancelled,119,39.0,59506.43000000001
2024-01-08,Ethnic Dress,False,Shipped,7,7.0,5365.0
2024-01-08,Bottom,False,Shipped,8,8.0,2386.0
2024-01-06,Set,True,Shipped,1,1.0,672.0
2024-01-05,Western Dress,False,Cancelled,11,0.0,2723.8
2024-01-05,Ethnic Dress,False,Shipped,9,9.0,7798.0
2024-02-03,Set,False,Shipped - Delivered to Buyer,117,118.0,95529.0
2024-02-03,kurta,False,Shipped - Delivered to Buyer,156,156.0,70373.0
2024-02-03,Set,False,Shipped - Returned to Seller,5,5.0,2690.0
2024-02-03,kurta,False,Shipped - Returned to Seller,8,8.0,3828.0
2024-02-03,Blouse,False,Shipped - Delivered to Buyer,3,3.0,1553.0
2024-02-03,Bottom,False,Cancelled,2,1.0,284.0
2024-02-02,Set,False,Cancelled,80,32.0,34667.31
2024-02-02,Blouse,False,Shipped,10,10.0,4649.0
2024-02-02,Top,False,Shipped - Delivered to Buyer,24,24.0,12138.0
2024-02-02,Top,False,Shipped - Returned to Seller,4,4.0,2211.0
2024-03-31,kurta,False,Cancelled,14,0.0,789.52
2024-03-31,Set,False,Shipped,51,51.0,44539.0
2024-03-31,Top,False,Shipped,15,15.0,9314.0
2024-03-31,Blouse,False,Shipped,2,2.0,926.0
2024-03-30,kurta,False,Pending,50,50.0,23210.0
2024-03-30,Top,False,Pending,9,9.0,5392.0
2024-03-30,kurta,True,Shipped,1,1.0,696.0
2024-03-29,Set,True,Shipped,4,4.0,3137.0
2024-03-28,Western Dress,False,Cancelled,32,9.0,13997.25
2024-03-28,Saree,False,Cancelled,1,0.0,0.0
2024-03-28,Western Dress,True,Shipped - Picked Up,2,2.0,1470.0
2024-03-28,Western Dress,True,Shipped,1,1.0,999.0
2024-03-27,Set,False,Cancelled,52,19.0,26198.19
2024-03-26,Western Dress,False,Shipped,86,87.0,63183.0
2024-03-26,Western Dress,False,Shipped - Picked Up,12,12.0,8463.0
2024-03-26,Set,False,Shipped - Delivered to Buyer,32,32.0,24108.0
2024-03-26,Set,False,Shipped - Returning to Seller,9,9.0,8581.0
2024-03-26,Top,False,Shipped - Out for Delivery,2,2.0,1050.0
2024-03-25,kurta,False,Shipped - Delivered to Buyer,58,58.0,26671.0
2024-03-25,kurta,False,Shipped - Returning to Seller,2,3.0,1192.0
2024-03-25,Ethnic Dress,False,Shipped,6,6.0,4140.0
2024-03-24,Set,False,Shipped - Delivered to Buyer,85,85.0,75372.0
2024-03-24,kurta,False,Shipped - Delivered to Buyer,88,88.0,39494.0
2024-03-24,Western Dress,False,Cancelled,22,7.0,11622.48
2024-03-24,Set,False,Shipped - Returning to Seller,5,6.0,3790.0
2024-03-24,kurta,False,Shipped - Returning to Seller,5,5.0,1751.0
2024-03-24,Ethnic Dress,False,Cancelled,1,1.0,1044.0
2024-03-23,Top,False,Shipped,57,57.0,33892.0
2024-03-23,kurta,False,Shipped - Delivered to Buyer,100,100.0,45762.0
2024-03-23,kurta,False,Shipped - Returning to Seller,6,6.0,2979.0
2024-03-23,Bottom,False,Shipped - Delivered to Buyer,2,2.0,632.0
2024-03-22,kurta,False,Shipped - Delivered to Buyer,108,108.0,49548.0
2024-03-22,Set,False,Shipped - Delivered to Buyer,96,96.0,80474.0
2024-03-22,kurta,False,Shipped - Returning to Seller,4,4.0,2047.0
2024-03-22,Set,False,Shipped - Returning to Seller,5,5.0,4623.0
2024-03-22,Top,False,Cancelled,16,7.0,7348.759999999999
2024-03-22,kurta,False,Shipped - Returned to Seller,2,2.0,914.0
2024-03-22,Set,False,Shipped - Returned to Seller,3,3.0,2697.0
2024-03-21,kurta,False,Shipped,271,271.0,128381.0
2024-03-21,kurta,False,Shipped - Picked Up,1,1.0,518.0
2024-02-12,Blouse,False,Cancelled,2,1.0,1220.24
2024-02-12,Bottom,False,Shipped - Delivered to Buyer,1,1.0,301.0
2024-02-11,Set,False,Shipped,211,211.0,184133.0
2024-02-11,Blouse,False,Cancelled,1,1.0,377.0
2024-02-10,Western Dress,False,Shipped,32,32.0,23890.0
2024-02-10,Set,False,Shipped - Delivered to Buyer,130,131.0,109966.0
2024-02-10,Set,False,Shipped - Returned to Seller,11,11.0,10919.0
2024-02-10,Set,True,Shipped,4,4.0,3348.0
2024-02-09,Set,False,Shipped - Delivered to Buyer,138,139.0,128277.0
2024-02-09,Top,False,Shipped - Delivered to Buyer,33,33.0,15390.0
2024-02-09,Ethnic Dress,False,Shipped,9,9.0,4344.0
2024-02-09,kurta,False,Cancelled,76,29.0,23035.85
2024-02-09,Set,False,Shipped - Returned to Seller,13,13.0,9491.0
2024-02-09,Western Dress,False,Shipped - Delivered to Buyer,75,75.0,53875.0
2024-02-09,Western Dress,True,Shipped - Delivered to Buyer,3,3.0,2159.0
2024-02-09,Top,False,Shipped - Returned to Seller,2,2.0,799.0
2024-02-09,Western Dress,False,Shipped - Returned to Seller,6,6.0,4364.0
2024-02-07,kurta,False,Shipped,298,298.0,139903.0
2024-02-07,Top,False,Shipped - Delivered to Buyer,22,22.0,10137.0
2024-02-07,Western Dress,False,Shipped - Delivered to Buyer,65,65.0,48829.0
2024-02-07,Set,False,Cancelled,78,27.0,35716.9
2024-02-07,Blouse,False,Shipped,12,12.0,5494.0
2024-02-07,Western Dress,False,Shipped - Returned to Seller,3,3.0,1552.0
2024-02-07,Top,False,Shipped - Returned to Seller,3,3.0,1721.0
2024-02-06,Set,False,Shipped,393,394.0,324538.0
2024-02-06,Western Dress,False,Shipped,67,69.0,50707.0
2024-02-09,kurta,True,Shipped,4,4.0,1923.0
2024-02-08,Ethnic Dress,False,Shipped,6,6.0,4637.0
2024-02-08,Blouse,False,Shipped,7,7.0,3846.0
2024-02-06,Set,True,Shipped,1,1.0,1338.0
2024-02-06,Western Dress,True,Shipped,1,1.0,999.0
2024-02-06,kurta,True,Cancelled,1,0.0,0.0
2024-02-06,Blouse,False,Shipped - Delivered to Buyer,1,1.0,625.0
2024-02-05,Set,False,Cancelled,138,37.0,58054.24
2024-02-05,Western Dress,False,Shipped - Delivered to Buyer,77,77.0,57620.0
2024-02-05,Top,False,Shipped - Delivered to Buyer,30,30.0,15001.0
2024-02-05,Western Dress,False,Shipped - Returned to Seller,3,3.0,2157.0
2024-02-05,Ethnic Dress,False,Shipped - Delivered to Buyer,2,2.0,1109.0
2024-02-05,Top,False,Shipped - Returned to Seller,2,1.0,0.0
2024-02-05,Bottom,False,Shipped - Delivered to Buyer,2,2.0,670.0
2024-02-04,Ethnic Dress,False,Shipped,14,14.0,9329.0
2024-02-04,Saree,False,Shipped,3,3.0,2030.0
2024-02-04,kurta,True,Shipped,3,3.0,1239.0
2024-02-04,Set,True,Shipped - Delivered to Buyer,1,1.0,464.0
2024-02-21,kurta,False,Cancelled,38,5.0,11005.39
2024-02-21,Set,False,Cancelled,60,13.0,30178.18
2024-02-21,Western Dress,False,Shipped - Delivered to Buyer,106,106.0,79064.0
2024-02-21,Western Dress,False,Shipped - Returned to Seller,3,3.0,2313.0
2024-02-20,Set,False,Shipped - Delivered to Buyer,147,147.0,118186.0
2024-02-20,kurta,False,Shipped,198,200.0,97773.0
2024-02-20,Western Dress,False,Shipped - Delivered to Buyer,76,76.0,55399.0
2024-02-20,Top,False,Shipped - Delivered to Buyer,53,54.0,26558.0
2024-02-20,Ethnic Dress,False,Shipped,3,3.0,1394.0
2024-02-20,Saree,False,Shipped,2,2.0,1566.0
2024-02-20,Set,False,Shipped - Returned to Seller,13,13.0,9315.0
2024-02-20,Top,False,Shipped - Returning to Seller,1,1.0,545.0
2024-02-20,Western Dress,False,Shipped - Returned to Seller,3,3.0,2104.0
2024-02-18,Western Dress,True,Shipped,1,1.0,825.0
2024-02-17,Top,False,Shipped - Delivered to Buyer,42,42.0,20854.0
2024-02-17,kurta,False,Cancelled,58,18.0,16089.669999999998
2024-02-17,Blouse,False,Shipped,5,5.0,2207.0
2024-02-17,Western Dress,False,Cancelled,29,3.0,15856.010000000002
2024-02-17,Ethnic Dress,False,Cancelled,2,2.0,1272.0
2024-02-17,Top,False,Shipped - Returned to Seller,1,1.0,574.0
2024-02-16,Blouse,False,Shipped - Delivered to Buyer,2,2.0,917.0
2024-02-16,kurta,False,Cancelled,58,8.0,13920.829999999998
2024-02-16,kurta,True,Cancelled,1,1.0,382.0
2024-02-15,kurta,False,Shipped,207,206.0,101969.0
2024-02-15,Top,False,Shipped - Delivered to Buyer,51,52.0,23098.0
2024-02-15,Western Dress,False,Cancelled,49,11.0,27185.310000000012
2024-02-15,Top,False,Shipped - Returned to Seller,3,4.0,1971.0
2024-02-15,Blouse,False,Cancelled,1,1.0,545.0
2024-02-14,Top,False,Shipped - Delivered to Buyer,22,22.0,11607.0
2024-02-14,Western Dress,False,Shipped,52,52.0,41245.0
2024-02-14,Blouse,False,Shipped - Delivered to Buyer,2,2.0,1013.0
2024-02-14,Bottom,False,Shipped - Delivered to Buyer,1,1.0,301.0
2024-02-13,kurta,False,Shipped,212,211.0,103826.0
2024-02-13,Western Dress,False,Shipped - Delivered to Buyer,94,94.0,71438.0
2024-02-13,Western Dress,False,Shipped - Returned to Seller,10,10.0,7938.0
2024-02-13,Blouse,False,Shipped - Delivered to Buyer,1,1.0,625.0
2024-02-13,Western Dress,False,Shipped - Returning to Seller,2,2.0,1542.0
2024-02-20,Top,False,Shipped - Returned to Seller,3,3.0,1563.0
2024-02-19,Saree,False,Shipped,1,1.0,920.0
2024-03-21,Ethnic Dress,False,Cancelled,1,0.0,0.0
2024-03-20,kurta,False,Cancelled,79,21.0,20296.4
2024-03-20,Western Dress,False,Shipped - Delivered to Buyer,42,43.0,31943.0
2024-03-20,Western Dress,False,Shipped - Returning to Seller,3,3.0,2900.0
2024-03-19,Set,False,Cancelled,63,21.0,30534.370000000003
2024-03-19,Top,False,Shipped,54,54.0,30731.0
2024-03-19,Blouse,False,Shipped,2,2.0,696.0
2024-03-19,kurta,True,Shipped,3,3.0,1186.0
2024-03-18,kurta,False,Shipped,345,346.0,165335.0
2024-03-18,Set,False,Cancelled,39,8.0,13266.67
2024-03-18,Top,False,Shipped - Delivered to Buyer,10,10.0,5514.0
2024-03-17,Saree,False,Cancelled,1,0.0,0.0
2024-03-17,Western Dress,False,Cancelled,26,3.0,12325.2
2024-03-17,Blouse,False,Cancelled,1,0.0,0.0
2024-03-17,Ethnic Dress,False,Shipped - Delivered to Buyer,1,1.0,475.0
2024-03-16,kurta,False,Shipped - Returned to Seller,8,8.0,4640.0
2024-03-16,kurta,False,Shipped - Delivered to Buyer,78,78.0,34772.0
2024-03-16,Set,False,Shipped - Delivered to Buyer,74,75.0,67104.0
2024-03-16,Western Dress,True,Shipped - Delivered to Buyer,2,2.0,1903.0
2024-03-16,Set,False,Shipped - Returning to Seller,2,2.0,1839.0
2024-03-16,Set,False,Shipped - Returned to Seller,3,3.0,3635.0
2024-03-16,kurta,False,Shipped - Returning to Seller,1,1.0,702.0
2024-03-16,Set,True,Shipped,1,1.0,1473.0
2024-03-15,Blouse,False,Shipped - Delivered to Buyer,1,1.0,460.0
2024-03-14,Blouse,False,Shipped - Delivered to Buyer,2,2.0,1118.0
2024-03-14,Saree,False,Shipped,1,1.0,772.0
2024-03-14,Saree,False,Shipped - Picked Up,1,1.0,756.0
2024-03-13,kurta,False,Cancelled,87,37.0,22845.11
2024-03-13,Ethnic Dress,True,Shipped,1,1.0,777.0
2024-03-13,Blouse,False,Shipped - Delivered to Buyer,1,1.0,301.0
2024-03-13,kurta,True,Cancelled,2,0.0,1400.0
2024-03-12,Western Dress,False,Shipped - Delivered to Buyer,51,51.0,38360.0
2024-03-12,Western Dress,False,Shipped - Returned to Seller,9,9.0,6921.0
2024-03-12,Ethnic Dress,False,Shipped,9,9.0,6440.0
2024-01-23,Ethnic Dress,False,Shipped,4,4.0,2413.0
2024-01-23,Set,True,Shipped,3,4.0,2987.0
2024-01-23,Top,True,Shipped,1,1.0,518.0
2024-01-22,Top,False,Shipped,81,80.0,39650.0
2024-01-22,Top,True,Shipped - Delivered to Buyer,1,1.0,385.0
2024-01-18,Blouse,True,Shipped,1,1.0,379.0
2024-01-17,kurta,False,Cancelled,156,45.0,46597.14999999999
2024-01-17,Western Dress,False,Cancelled,22,6.0,8838.04
2024-01-21,Set,False,Shipped,395,395.0,322162.0
2024-01-21,Western Dress,False,Shipped - Delivered to Buyer,45,45.0,33651.0
2024-01-21,Western Dress,False,Shipped - Returned to Seller,2,2.0,1598.0
2024-01-21,Saree,False,Cancelled,1,0.0,0.0
2024-01-21,Top,True,Shipped,1,1.0,387.0
2024-01-20,Set,False,Shipped - Delivered to Buyer,190,188.0,149193.0
2024-01-20,Blouse,False,Shipped,12,12.0,5025.0
2024-01-20,Set,False,Shipped - Returned to Seller,13,13.0,9478.0
2024-01-20,Ethnic Dress,False,Shipped - Delivered to Buyer,4,4.0,2674.0
2024-01-20,kurta,True,Shipped,3,3.0,1356.0
2024-01-19,Set,False,Cancelled,100,28.0,42697.61000000001
2024-01-19,Western Dress,False,Cancelled,15,1.0,4151.62
2024-01-19,kurta,True,Shipped - Delivered to Buyer,4,4.0,2030.0
2024-01-19,Set,True,Shipped - Delivered to Buyer,1,1.0,654.0
2024-01-19,Blouse,False,Shipped,12,12.0,6029.0
2024-01-17,Bottom,False,Shipped,6,6.0,2158.0
2024-01-16,kurta,True,Cancelled,2,0.0,463.81
2024-01-16,Ethnic Dress,False,Shipped - Delivered to Buyer,3,3.0,2843.0
2024-01-15,Ethnic Dress,False,Shipped,5,5.0,3821.0
2024-01-15,Top,False,Shipped,89,89.0,42814.0
2024-01-15,Western Dress,False,Shipped,75,75.0,55381.0
2024-01-15,Set,True,Shipped,7,7.0,5409.0
2024-01-31,kurta,True,Shipped,3,3.0,977.0
2024-01-31,Saree,False,Shipped,2,2.0,1609.0
2024-01-31,Ethnic Dress,False,Shipped - Delivered to Buyer,2,2.0,1482.0
2024-01-30,kurta,False,Shipped,346,346.0,148995.0
2024-01-30,Ethnic Dress,False,Shipped,5,5.0,4031.0
2024-01-30,Saree,False,Shipped,1,1.0,819.0
2024-01-28,kurta,False,Shipped - Delivered to Buyer,201,201.0,87164.0
2024-01-28,Blouse,False,Shipped - Delivered to Buyer,8,8.0,4269.0
2024-01-28,kurta,False,Shipped - Returned to Seller,16,16.0,6510.0
2024-01-28,Bottom,False,Cancelled,2,0.0,0.0
2024-01-28,Set,True,Shipped - Delivered to Buyer,1,1.0,499.0
2024-01-27,kurta,False,Shipped,313,313.0,134960.0
2024-01-27,Western Dress,False,Shipped - Delivered to Buyer,49,49.0,34274.0
2024-01-27,Top,False,Cancelled,11,3.0,3562.38
2024-01-27,kurta,True,Shipped - Returned to Seller,2,2.0,658.0
2024-01-27,Saree,False,Cancelled,4,2.0,3259.38
2024-01-27,Western Dress,False,Shipped - Returned to Seller,4,4.0,2667.0
2024-01-26,kurta,True,Shipped,1,1.0,399.0
2024-01-25,kurta,False,Shipped,355,357.0,160750.0
2024-01-25,Top,False,Cancelled,17,9.0,6564.01
2024-03-09,Top,False,Shipped,59,59.0,40036.0
2024-03-09,kurta,False,Cancelled,88,35.0,24549.040000000005
2024-03-09,Western Dress,False,Shipped,77,77.0,68525.0
2024-03-09,Ethnic Dress,False,Shipped - Delivered to Buyer,1,1.0,399.0
2024-03-08,kurta,False,Cancelled,88,38.0,24063.73
2024-03-05,kurta,False,Cancelled,62,15.0,12269.14
2024-03-05,kurta,True,Shipped,1,1.0,487.0
2024-03-05,Top,True,Cancelled,1,1.0,399.0
2024-03-04,Set,False,Shipped,320,320.0,274898.0
2024-03-04,kurta,False,Shipped,308,308.0,149651.0
2024-03-04,Top,False,Shipped,97,98.0,51309.0
2024-03-04,Ethnic Dress,False,Shipped - Delivered to Buyer,1,1.0,744.0
2024-01-30,kurta,True,Shipped,4,4.0,2065.0
2024-01-29,kurta,False,Shipped - Delivered to Buyer,167,167.0,71880.0
2024-01-29,Set,False,Shipped - Delivered to Buyer,202,202.0,161512.0
2024-01-29,kurta,False,Shipped - Returned to Seller,14,14.0,5676.0
2024-01-29,Set,False,Shipped - Returned to Seller,12,12.0,10691.0
2024-01-29,Top,False,Cancelled,14,6.0,4427.1
2024-01-29,Bottom,False,Shipped,3,3.0,1064.0
2024-01-29,Western Dress,True,Shipped,1,1.0,625.0
2024-01-27,kurta,True,Shipped - Delivered to Buyer,3,3.0,1580.0
